id,series_id,year,period,value,footnote_codes,original_file
1329,CEU3133530033,2016,M13,18.76,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1330,CEU3133530034,2016,M13,84.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1331,CEU3133530035,2016,M13,118,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1332,CEU3133530081,2016,M13,3940,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1333,CEU3133530082,2016,M13,77660,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1334,CEU3133530083,2016,M13,398,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1335,CEU3133590007,2016,M13,43,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1336,CEU3133590008,2016,M13,20.14,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1337,CEU3133590009,2016,M13,4.4,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1338,CEU3133590030,2016,M13,865.35,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1339,CEU3133590031,2016,M13,369.69,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1340,CEU3133590032,2016,M13,8.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1341,CEU3133590033,2016,M13,19.16,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1342,CEU3133590034,2016,M13,87.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1343,CEU3133590035,2016,M13,122.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1344,CEU3133590081,2016,M13,3716,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1345,CEU3133590082,2016,M13,74824,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1346,CEU3133590083,2016,M13,380,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1347,CEU3133600007,2016,M13,44.1,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1348,CEU3133600008,2016,M13,25.05,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1349,CEU3133600009,2016,M13,5.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1350,CEU3133600030,2016,M13,1105.1,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1351,CEU3133600031,2016,M13,472.11,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1352,CEU3133600032,2016,M13,10.7,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1353,CEU3133600033,2016,M13,23.47,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1354,CEU3133600034,2016,M13,90.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1355,CEU3133600035,2016,M13,110.2,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1356,CEU3133600081,2016,M13,50594,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1357,CEU3133600082,2016,M13,1267134,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1358,CEU3133600083,2016,M13,6794,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1359,CEU3133600107,2016,M13,44.7,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1360,CEU3133600108,2016,M13,21.56,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1361,CEU3133600109,2016,M13,6.7,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1362,CEU3133600130,2016,M13,963.33,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1363,CEU3133600131,2016,M13,411.55,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1364,CEU3133600132,2016,M13,9.21,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1365,CEU3133600133,2016,M13,20.06,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1366,CEU3133600134,2016,M13,82.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1367,CEU3133600135,2016,M13,84.7,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1368,CEU3133600181,2016,M13,32866,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1369,CEU3133600182,2016,M13,708655,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1370,CEU3133600183,2016,M13,4905,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1371,CEU3133610007,2016,M13,46,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1372,CEU3133610008,2016,M13,28.61,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1373,CEU3133610009,2016,M13,9.1,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1374,CEU3133610030,2016,M13,1314.77,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1375,CEU3133610031,2016,M13,561.69,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1376,CEU3133610032,2016,M13,12.22,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1377,CEU3133610033,2016,M13,26.02,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1378,CEU3133610034,2016,M13,79.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1379,CEU3133610035,2016,M13,83.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1380,CEU3133610081,2016,M13,7651,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1381,CEU3133610082,2016,M13,218877,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1382,CEU3133610083,2016,M13,1523,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1383,CEU3133620007,2016,M13,42,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1384,CEU3133620008,2016,M13,17.41,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1385,CEU3133620009,2016,M13,3.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1386,CEU3133620030,2016,M13,731.48,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1387,CEU3133620031,2016,M13,312.5,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1388,CEU3133620032,2016,M13,7.44,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1389,CEU3133620033,2016,M13,16.66,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1390,CEU3133620034,2016,M13,106.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1391,CEU3133620035,2016,M13,119.3,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1392,CEU3133620081,2016,M13,5103,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1393,CEU3133620082,2016,M13,88833,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1394,CEU3133620083,2016,M13,459,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1395,CEU3133630007,2016,M13,44.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1396,CEU3133630008,2016,M13,19.94,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1397,CEU3133630009,2016,M13,6.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1398,CEU3133630030,2016,M13,895.95,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1399,CEU3133630031,2016,M13,382.76,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1400,CEU3133630032,2016,M13,8.52,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1401,CEU3133630033,2016,M13,18.58,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1402,CEU3133630034,2016,M13,79.5,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1403,CEU3133630035,2016,M13,80.1,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1404,CEU3133630081,2016,M13,20118,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1405,CEU3133630082,2016,M13,401130,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1406,CEU3133630083,2016,M13,2933,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1407,CEU3133631007,2016,M13,43.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1408,CEU3133631008,2016,M13,23.46,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1409,CEU3133631009,2016,M13,6.7,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1410,CEU3133631030,2016,M13,1029.07,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1411,CEU3133631031,2016,M13,439.63,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1412,CEU3133631032,2016,M13,10.02,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1413,CEU3133631033,2016,M13,21.79,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1414,CEU3133631034,2016,M13,73.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1415,CEU3133631035,2016,M13,80.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1416,CEU3133631081,2016,M13,2301,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1417,CEU3133631082,2016,M13,53975,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1418,CEU3133631083,2016,M13,353,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1419,CEU3133635007,2016,M13,51.4,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1420,CEU3133635008,2016,M13,24.52,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1421,CEU3133635009,2016,M13,10.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1422,CEU3133635030,2016,M13,1260.3,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1423,CEU3133635031,2016,M13,538.41,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1424,CEU3133635032,2016,M13,10.48,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1425,CEU3133635033,2016,M13,22.2,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1426,CEU3133635034,2016,M13,87.2,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1427,CEU3133635035,2016,M13,85.1,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1428,CEU3133635081,2016,M13,3249,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1429,CEU3133635082,2016,M13,79672,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1430,CEU3133635083,2016,M13,680,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1431,CEU3133637007,2016,M13,46.7,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1432,CEU3133637008,2016,M13,21.31,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1433,CEU3133637009,2016,M13,7.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1434,CEU3133637030,2016,M13,995.26,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1435,CEU3133637031,2016,M13,425.19,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1436,CEU3133637032,2016,M13,9.1,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1437,CEU3133637033,2016,M13,19.71,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1438,CEU3133637034,2016,M13,82.7,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1439,CEU3133637035,2016,M13,80,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1440,CEU3133637081,2016,M13,3070,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1441,CEU3133637082,2016,M13,65422,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1442,CEU3133637083,2016,M13,497,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1443,CEU3133639007,2016,M13,43.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1444,CEU3133639008,2016,M13,17.82,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1445,CEU3133639009,2016,M13,5.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1446,CEU3133639030,2016,M13,777.44,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1447,CEU3133639031,2016,M13,332.13,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1448,CEU3133639032,2016,M13,7.61,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1449,CEU3133639033,2016,M13,16.76,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1450,CEU3133639034,2016,M13,89.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1451,CEU3133639035,2016,M13,99.2,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1452,CEU3133639081,2016,M13,5271,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1453,CEU3133639082,2016,M13,93947,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1454,CEU3133639083,2016,M13,672,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1455,CEU3133640007,2016,M13,43.4,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1456,CEU3133640008,2016,M13,36.47,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1457,CEU3133640009,2016,M13,4.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1458,CEU3133640030,2016,M13,1583.98,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1459,CEU3133640031,2016,M13,676.69,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1460,CEU3133640032,2016,M13,15.58,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1461,CEU3133640033,2016,M13,34.54,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1462,CEU3133640034,2016,M13,129.1,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1463,CEU3133640035,2016,M13,213.3,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1464,CEU3133640081,2016,M13,11988,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1465,CEU3133640082,2016,M13,437232,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1466,CEU3133640083,2016,M13,1342,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1467,CEU3133641107,2016,M13,42.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1468,CEU3133641108,2016,M13,38.27,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1469,CEU3133641130,2016,M13,1639.99,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1470,CEU3133641131,2016,M13,700.62,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1471,CEU3133641132,2016,M13,16.35,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1472,CEU3133641134,2016,M13,122.1,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1473,CEU3133641135,2016,M13,187.4,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1474,CEU3133641181,2016,M13,4875,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1475,CEU3133641182,2016,M13,186562,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1476,CEU3133700007,2016,M13,40,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1477,CEU3133700008,2016,M13,16.82,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1478,CEU3133700009,2016,M13,3,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1479,CEU3133700030,2016,M13,672.23,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1480,CEU3133700031,2016,M13,287.18,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1481,CEU3133700032,2016,M13,7.19,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1482,CEU3133700033,2016,M13,16.22,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1483,CEU3133700034,2016,M13,61.5,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1484,CEU3133700035,2016,M13,81.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1485,CEU3133700081,2016,M13,11432,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1486,CEU3133700082,2016,M13,192281,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1487,CEU3133700083,2016,M13,851,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1488,CEU3133710007,2016,M13,39.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1489,CEU3133710008,2016,M13,16.54,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1490,CEU3133710009,2016,M13,2.6,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1491,CEU3133710030,2016,M13,655.5,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1492,CEU3133710031,2016,M13,280.04,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1493,CEU3133710032,2016,M13,7.07,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1494,CEU3133710033,2016,M13,16.01,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1495,CEU3133710034,2016,M13,58,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1496,CEU3133710035,2016,M13,78,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1497,CEU3133710081,2016,M13,7430,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1498,CEU3133710082,2016,M13,122885,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1499,CEU3133710083,2016,M13,487,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1500,CEU3133711007,2016,M13,40.5,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1501,CEU3133711008,2016,M13,17.19,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1502,CEU3133711009,2016,M13,2.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1503,CEU3133711030,2016,M13,695.75,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1504,CEU3133711031,2016,M13,297.23,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1505,CEU3133711032,2016,M13,7.34,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1506,CEU3133711033,2016,M13,16.63,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1507,CEU3133711034,2016,M13,73.8,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1508,CEU3133711035,2016,M13,98.5,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1509,CEU3133711081,2016,M13,3477,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1510,CEU3133711082,2016,M13,59788,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1511,CEU3133711083,2016,M13,237,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
1512,CEU3133712007,2016,M13,38.9,NULL,ce.data.31c.ManufacturingDurableGoods.ProductionEmployeeHoursAndEarnings.csv
